ROAD_NAME,YEAR,MONTH,TRAIN_KM,LOSS_12_COUNT,LOSS_12_SUM,LOSS_3_COUNT,LOSS_3_SUM,LOSS_TECH_COUNT,LOSS_TECH_SUM,LOSS_COUNT_TOTAL,LOSS_SUM_TOTAL,SPECIFIC_LOSS
Куйбышевская,2021,10,7412697.745238247,126,613.9418174028824,1055,99.52268967294481,513,527.3832332105534,1694,1240.8477402863805,167.39489224196055
Куйбышевская,2021,11,7159316.308786595,146,658.9728819138422,1036,136.42878567925538,607,845.0783051785621,1789,1640.4799727716597,229.13919458458713
Куйбышевская,2021,12,7023304.399345114,171,556.9612351224017,1344,121.00560963004084,560,732.3028817458073,2075,1410.2697264982498,200.7986050881904
Куйбышевская,2022,1,6851558.108887109,148,678.746793642893,1149,106.02639627479999,677,886.9762113861265,1974,1671.7494013038195,243.99550799042407
Куйбышевская,2022,2,6532435.16017372,152,690.8018819336121,1297,130.97419268796185,639,734.3820136645849,2088,1556.1580882861588,238.2202119316214
Куйбышевская,2022,3,6996989.453881704,139,556.7655343906844,1119,118.69716215321448,548,649.9998706262377,1806,1325.4625671701365,189.43326639356482
Куйбышевская,2022,4,7150054.451833342,118,517.2286017308487,1041,112.75865034572541,441,716.203226678829,1600,1346.190478755403,188.27695478741802
Куйбышевская,2022,5,7205257.574640967,131,467.1503392399944,983,120.33450879286252,461,683.7829299482285,1575,1271.2677779810854,176.43613220092715
Куйбышевская,2022,6,7283439.799746353,116,466.59503642609474,987,88.853570152975,417,547.6220192426885,1520,1103.0706258217583,151.44913065117566
Куйбышевская,2022,7,7361534.91292957,107,478.7491033715409,981,83.04597780805459,408,488.0555164408065,1496,1049.850597620402,142.613002592228
Куйбышевская,2022,8,7647944.058140125,115,485.5852883451198,844,95.38190553691695,456,567.7969537302955,1415,1148.7641476123322,150.20561589877735
Куйбышевская,2022,9,7469146.309786956,144,454.0156652674079,936,94.18622539107412,526,687.8569859640559,1606,1236.0588766225378,165.48864158717947
Куйбышевская,2022,10,7264378.594957786,133,500.6101737519557,1164,107.96360756089828,513,720.9980633380179,1810,1329.5718446508718,183.0262323571254
Куйбышевская,2022,11,7116323.366153032,143,600.2680415645767,1273,143.7757830907285,593,806.2615414554392,2009,1550.3053661107444,217.85201238667352
Куйбышевская,2022,12,6972752.808176937,147,685.3109052295052,1309,113.588431874179,603,800.5663932723123,2059,1599.4657303759966,229.38798697987767
Куйбышевская,2023,1,6764539.915531226,175,675.2515549957794,1456,139.60238170825693,622,743.6014767303743,2253,1558.4554134344107,230.38601780680358
Куйбышевская,2023,2,6604893.480699343,150,533.0691957185395,1225,126.13777208993048,608,810.5296913363617,1983,1469.7366591448317,222.52238638513398
Куйбышевская,2023,3,6898071.310810278,142,553.5266945068503,929,113.24810645532831,577,602.9958913894703,1648,1269.770692351649,184.07619103063405
Куйбышевская,2023,4,7041640.592356829,143,481.22106450117866,1074,95.61140737727489,549,651.4860519133805,1766,1228.3185237918342,174.43641260604545
Куйбышевская,2023,5,7247846.295818882,130,515.216395918971,935,95.4112962266525,478,574.8290655668533,1543,1185.4567577124767,163.5598644519186
Куйбышевская,2023,6,7012759.741671974,110,388.84580226442216,1047,98.05029288705317,415,539.0367877220964,1572,1025.9328828735718,146.29517061267097
Куйбышевская,2023,7,7106508.519142995,98,485.04301642574467,1049,99.69811726398146,421,533.3299386373485,1568,1118.0710723270745,157.33057510805708
Куйбышевская,2023,8,7278843.086618174,129,447.7886278726151,1080,109.77313909806284,393,540.7285782098182,1602,1098.2903451804962,150.8880370288039
Куйбышевская,2023,9,7240389.51324747,119,491.00986303882746,1232,93.04796658481115,481,657.1174865053018,1832,1241.1753161289403,171.42383208223924
Куйбышевская,2023,10,7242609.890625517,132,480.84443362399463,1115,119.14608569929356,526,711.4378688157985,1773,1311.4283881390868,181.07124475067147
Куйбышевская,2023,11,7251224.3274110155,154,594.8503484565049,1118,117.20322245133785,560,761.287168516124,1832,1473.3407394239666,203.18509990850188
Куйбышевская,2023,12,6908821.089139096,142,558.3113259587599,1155,130.6097820909118,555,726.6138375954449,1852,1415.5349456451167,204.88805939270685
Куйбышевская,2024,1,6754637.943868832,137,664.0989622924483,1371,124.66386201006837,598,849.5594745270323,2106,1638.3222988295488,242.54775939791855
Куйбышевская,2024,2,6511950.552631957,138,686.5064726086161,1326,134.0196245907654,621,638.3985491780804,2085,1458.924646377462,224.03804122680316
Куйбышевская,2024,3,7077203.1647760775,139,616.4133125300787,1171,115.98720604300779,528,732.4975892041091,1838,1464.8981077771955,206.98827964528905
Куйбышевская,2024,4,6974355.322530749,133,435.12620779891773,1013,128.43203272171937,478,640.9723028119126,1624,1204.5305433325498,172.7085139240465
Куйбышевская,2024,5,7123882.8373250635,119,444.52194727433834,965,107.33171446143751,441,650.9091053624186,1525,1202.7627670981944,168.83528190503174
Куйбышевская,2024,6,7308499.957677594,118,459.5625402133411,1133,103.29053912769814,443,528.7564863673967,1694,1091.609565708436,149.36164356978588
Куйбышевская,2024,7,7279624.442296336,117,511.9388136373156,983,97.21716143553124,388,578.0270864973711,1488,1187.183061570218,163.08300943004753
Куйбышевская,2024,8,7223947.452047496,96,464.03182799517293,957,101.87817322108899,448,601.4694007056146,1501,1167.3794019218765,161.5985456249414
Куйбышевская,2024,9,7182562.926110289,117,416.5887618619465,859,108.6223734090549,449,670.0643206861308,1425,1195.2754559571322,166.41350284757374
Куйбышевская,2024,10,7339484.244464637,122,564.6421417813584,1036,89.63514989285042,515,646.6843103140246,1673,1300.9616019882335,177.25518015375607
Куйбышевская,2024,11,7031177.571586397,163,496.99617342124156,1227,108.88972211375645,593,762.7846118215175,1983,1368.6705073565154,194.65736619815047
Куйбышевская,2024,12,6975812.084684568,140,580.9728385852259,1365,152.68244097302147,621,732.4967625243924,2126,1466.1520420826396,210.17653920202122
Московская,2018,1,15622588.89369617,361,1239.024611761153,3318,285.82424638901557,3290,1419.2759370312665,6969,2944.124795181435,188.45306723582868
Московская,2018,2,15454692.92064262,342,987.7926155702739,3021,327.1183821994584,3110,1447.0994857913347,6473,2762.0104835610673,178.71662010649774
Московская,2018,3,16503117.317041678,338,1019.0045437731936,2969,343.86690481006707,3061,1190.3427348793743,6368,2553.214183462635,154.71102425152728
Московская,2018,4,16070567.45318035,323,863.9158679141453,2365,253.249491463588,2594,1224.8908282329342,5282,2342.0561876106676,145.7357491845863
Московская,2018,5,16627061.047220154,253,832.5832254101757,2269,303.3340635635787,2389,1238.613219151874,4911,2374.5305081256283,142.81119804528663
Московская,2018,6,16667733.549662014,249,786.2255729932108,1860,201.11711908575904,1976,863.9860861661884,4085,1851.3287782451582,111.07261660555517
Московская,2018,7,16651512.030120445,270,813.1270617423964,2402,234.27618021911738,2239,960.3681431038154,4911,2007.7713850653295,120.57592015869365
Московская,2018,8,17254699.802852396,268,797.8166100699501,2373,246.46758619416437,2144,973.8709308350113,4785,2018.1551270991258,116.96263337861734
Московская,2018,9,16654368.35273898,276,946.326759299143,2334,253.14155546933978,2482,1237.7958796033713,5092,2437.264194371854,146.34383861042807
Московская,2018,10,17181776.712596018,328,896.3113344135709,3003,259.8530128103833,2772,1282.3181711439263,6103,2438.4825183678804,141.92260551146734
Московская,2018,11,16359910.729617847,280,1076.8514025694958,2632,331.0662736466626,3130,1301.41941709264,6042,2709.337093308798,165.60830545388225
Московская,2018,12,16205520.09206967,331,1101.4645542972585,3342,322.5727233819684,3399,1438.6610927835695,7072,2862.6983704627964,176.64958324069374
Московская,2019,1,15959903.930287242,355,1271.0133837291733,3154,330.95391142619883,3077,1400.1984637144765,6586,3002.1657588698486,188.10675628019374
Московская,2019,2,15384096.82657311,355,1195.2382568977255,3456,364.94079264769607,2903,1499.7588817603714,6714,3059.937931305793,198.9026698025152
Московская,2019,3,15901636.387923736,308,968.3752035813632,3172,301.6115653304297,2676,1467.1874867205895,6156,2737.1742556323825,172.13160890228184
Московская,2019,4,15687611.900051564,239,1027.4082566328689,2643,275.58682108537295,2305,1221.3619542471702,5187,2524.357031965412,160.9140414773465
Московская,2019,5,17209048.11530414,281,897.9783427239707,2367,239.60900077401732,2027,1161.9288157966682,4675,2299.516159294656,133.62250740932492
Московская,2019,6,16918841.63139831,218,778.7801003161524,2119,212.8502365608253,2202,871.3098097222814,4539,1862.9401465992592,110.11038386587764
Московская,2019,7,17026201.64808475,255,784.3037375613764,1839,204.63178027450442,2274,775.9711253292522,4368,1764.9066431651331,103.65827209403835
Московская,2019,8,16945748.734189775,226,901.034369593963,2197,245.1101445370073,2269,1249.7513490114109,4692,2395.895863142381,141.38624977416413
Московская,2019,9,16819396.817407727,278,768.5720413830769,2704,235.60245817958878,2296,1158.5081559814782,5278,2162.682655544144,128.58265245908296
Московская,2019,10,16315294.156208556,299,1076.0222195121084,2769,233.12929925213842,2563,1346.0390284367909,5631,2655.1905472010376,162.74242571290952
Московская,2019,11,15917968.237908809,295,1173.8119386984918,3041,317.44580725595665,3157,1446.4814778517587,6493,2937.739223806207,184.5549117763629
Московская,2019,12,16210189.103279144,421,1132.9502096445246,3023,341.0503397179646,3127,1418.3137516223637,6571,2892.3143009848527,178.42569772364772
Московская,2020,1,15403289.816382226,411,1197.5675034195713,3120,366.6969603789233,3048,1464.8720810440807,6579,3029.136544842575,196.65516788633852
Московская,2020,2,15284484.864568349,298,1150.5343204562328,3573,336.9389769218652,2873,1370.9677247392447,6744,2858.4410221173425,187.0158561080212
Московская,2020,3,15873219.692100635,297,976.3702685044992,3062,242.99176833740117,2823,1266.794326260027,6182,2486.156363101927,156.62583970529758
Московская,2020,4,16225728.746057548,255,1061.9408574126119,2890,297.5989348332199,2254,1302.098800147939,5399,2661.638592393771,164.03815409773097
Московская,2020,5,16724376.220069118,227,867.6352056097924,2529,265.956309443023,2325,1153.7083214770514,5081,2287.2998365298668,136.76443332966434
Московская,2020,6,16990872.07491895,270,585.9208683655062,2278,234.03133476368038,1944,1070.7833774468893,4492,1890.7355805760758,111.27949008380106
Московская,2020,7,17100832.010728724,216,819.09516362448,2103,214.12717912573785,2282,974.2913046429705,4601,2007.5136473931884,117.39274709755139
Московская,2020,8,17066887.746754095,209,974.4052928160168,2428,233.6066236492117,2248,927.0601660280124,4885,2135.072082493241,125.10025929591671
Московская,2020,9,17084156.309513528,259,870.9328754328756,2434,242.59062149059682,2450,1175.6926580530903,5143,2289.2161549765624,133.9964417032279
Московская,2020,10,16785939.342678033,289,1015.9821574718595,2660,342.359390382397,2316,1390.9164520654422,5265,2749.2579999196987,163.78338702378997
Московская,2020,11,16631877.109490653,296,1300.0034634063168,3224,337.8389454464008,2817,1347.208772798014,6337,2985.0511816507315,179.47770789788788
Московская,2020,12,15921357.347589077,351,1300.1193170842603,3275,300.2217988068792,3166,1596.2051759340907,6792,3196.54629182523,200.77096581902128
Московская,2021,1,15720218.328976601,362,1111.3223549885886,3105,309.8308321154765,2739,1515.6449818412516,6206,2936.798168945317,186.81662731948234
Московская,2021,2,15061991.784991922,316,771.1308556838275,2905,361.5947713156137,2794,1468.3187822697903,6015,2601.0444092692314,172.6892728663526
Московская,2021,3,15560163.719994187,333,985.0905842619271,2965,365.9235724975995,2899,1262.6716468567756,6197,2613.685803616302,167.9728986564467
Московская,2021,4,15910976.452337457,269,970.4153076461902,2665,263.41757532955984,2671,1187.2349840373092,5605,2421.067867013059,152.16337440166242
Московская,2021,5,17110846.59715667,258,1009.6508665506906,2553,278.9697064096963,2179,1027.4776677757518,4990,2316.098240736139,135.35848314606523
Московская,2021,6,16654363.092512218,261,812.3648554131971,2141,207.63777420967173,1967,883.9396833179748,4369,1903.9423129408437,114.32093214041033
Московская,2021,7,16729897.938723473,254,779.5037591323199,1910,227.42378130464766,2055,1205.3585976843274,4219,2212.286138121295,132.23548321838103
Московская,2021,8,16496016.359137855,234,947.1295198906596,2427,253.8667135955616,2166,1082.379636334862,4827,2283.375869821083,138.41983543840405
Московская,2021,9,16897287.775502823,245,952.6351752937212,2302,268.66198139280465,2353,1074.6260570588208,4900,2295.9232137453464,135.87525076503144
Московская,2021,10,16534679.600183278,270,849.8770523553238,2699,251.5254952271126,2580,1108.6607798536174,5549,2210.063327436054,133.66230134943507
Московская,2021,11,16389169.323209206,283,987.7848781495871,2911,352.2274562180557,2839,1334.4091133435027,6033,2674.4214477111454,163.18224523581043
Московская,2021,12,16010550.655124458,279,1118.3869234985668,3723,338.04827519705964,2999,1531.2526652564657,7001,2987.687863952092,186.60743957584182
Московская,2022,1,15697599.210057491,282,935.8510653694725,3404,318.18300949155076,3243,1427.4844897318517,6929,2681.518564592875,170.82348254087285
Московская,2022,2,14570036.654239211,289,781.7697778727503,3162,322.21550510785744,2808,1544.6533007770925,6259,2648.6385837577,181.78667951305857
Московская,2022,3,16096478.76457325,290,774.3344196914652,3062,316.4975961701435,2680,1399.0668940736712,6032,2489.89890993528,154.6859376111066
Московская,2022,4,15694462.378402967,315,822.2261384891701,2854,230.26048089434363,2295,1349.6409193297252,5464,2402.127538713239,153.05573907512684
Московская,2022,5,16393199.58328021,269,863.8472271452745,2497,292.06268391873493,2223,925.2760846442328,4989,2081.1859957082424,126.9542278879402
Московская,2022,6,16259315.243206374,249,828.4919869026587,2115,225.14986267036423,2055,1006.4242567018484,4419,2060.0661062748713,126.70066822990152
Московская,2022,7,16275961.76456388,218,712.8239829102988,2416,253.11174668510444,2037,968.5026970792402,4671,1934.4384266746433,118.85248040372728
Московская,2022,8,16815524.13506036,223,705.5718583459047,2220,227.3230263650917,1981,1055.8320221698327,4424,1988.7269068808291,118.26731601748497
Московская,2022,9,16800862.14860376,225,864.7715789730826,2532,271.69383619650193,2303,979.0004647150822,5060,2115.4658798846667,125.91412638073894
Московская,2022,10,16145967.789437395,281,1034.0728440946718,2362,295.43983632190276,2684,1207.4370442872,5327,2536.9497247037743,157.12590027359235
Московская,2022,11,16268070.219424862,291,1019.063184510897,2726,240.48234183421317,2912,1227.3414821774404,5929,2486.887008522551,152.8692079010753
Московская,2022,12,15704166.523893982,294,950.3866480858321,3258,312.38459346692633,3024,1503.5114842023054,6576,2766.282725755064,176.1496047272645
Московская,2023,1,15486238.660487736,337,1283.116088312951,3135,344.2058991143355,3179,1619.9973835987962,6651,3247.319371026083,209.69064485047846
Московская,2023,2,14612024.02360476,309,1206.3246129078198,3362,338.16270313735737,2815,1345.7168655128125,6486,2890.2041815579896,197.79629275787227
Московская,2023,3,15801167.905159943,284,965.597291756613,2981,282.3088523670299,2688,1606.4536571014032,5953,2854.359801225046,180.6423308933349
Московская,2023,4,15470048.182539798,275,827.7413001209476,2849,281.0725531154831,2516,1300.077061004233,5640,2408.8909142406637,155.71321341839436
Московская,2023,5,16422582.706162732,271,636.3373125504426,2824,269.31630524643884,2377,971.0868250638489,5472,1876.7404428607304,114.27803266026271
Московская,2023,6,16171256.530944936,237,783.6789876444867,2447,271.7471879688945,1885,1120.5418670198178,4569,2175.968042633199,134.5577592235531
Московская,2023,7,16537914.914657725,223,645.9009941025255,2397,179.41136382089482,2113,860.4170973314756,4733,1685.729455254896,101.93119652349986
Московская,2023,8,16709791.346593669,232,876.8271631902264,2370,228.1418393968502,2044,1148.271724649633,4646,2253.2407272367095,134.84553340613903
Московская,2023,9,16668882.666557107,246,829.5748843407974,2313,275.65699924646424,2041,1190.5399974013299,4600,2295.7718809885914,137.72800054526837
Московская,2023,10,16406911.643107668,329,821.94592347803,2803,340.28939407553355,2658,1136.1092125807008,5790,2298.3445301342645,140.08392195491402
Московская,2023,11,16108168.058183126,304,1044.5476937049775,2954,314.43114158469393,2467,1349.4749860649333,5725,2708.4538213546048,168.1416416548175
Московская,2023,12,15839352.637824452,320,913.7813548932867,3562,352.74498136236576,2799,1394.106518874108,6681,2660.63285512976,167.97611089080473
Московская,2024,1,15059296.962772477,302,1074.391732363405,3728,341.04993726639157,3065,1385.3368299498286,7095,2800.7784995796255,185.98335011941955
Московская,2024,2,14980156.33269567,312,1183.1486109176403,3167,294.26118759383303,2594,1328.422963775014,6073,2805.832762286487,187.30330311456632
Московская,2024,3,15432388.4235384,297,947.2504410908886,3503,263.40701055641784,2614,1144.5679322014232,6414,2355.2253838487295,152.6157402995637
Московская,2024,4,15769944.999946414,269,704.3992947658328,2821,350.56021708684375,2321,1204.3469729094315,5411,2259.306484762108,143.26660522720817
Московская,2024,5,16620622.865524832,244,802.1192720841225,2164,290.7785800944264,2199,992.3858825078432,4607,2085.283734686392,125.46363343649244
Московская,2024,6,16400053.056005346,222,761.7823137293626,2535,223.54026890985463,2222,901.5205712597401,4979,1886.8431538989573,115.05103961892587
Московская,2024,7,16365137.941590482,260,863.3673002098427,2362,225.55604500931818,1953,1001.4063537362118,4575,2090.329698955373,127.73064953170932
Московская,2024,8,16699323.272935284,231,801.8029082077903,2395,220.86664011493016,2026,1116.1302726797571,4652,2138.7998210024775,128.0770355807679
Московская,2024,9,16190182.095792128,249,799.1567255863823,2652,268.47930657638176,2463,1167.0570785466398,5364,2234.6931107094038,138.02766994759168
Московская,2024,10,16046876.207167704,289,872.9162403307744,2745,313.1535534094159,2387,1310.717556583101,5421,2496.7873503232913,155.59335774074484
Московская,2024,11,15861568.844336469,287,972.5189781378682,3022,370.69938843187384,2808,1539.9292814033577,6117,2883.1476479731,181.76938714372864
Московская,2024,12,16261999.09769478,297,1124.3961825760898,3098,330.417864950313,2793,1295.3983044476527,6188,2750.2123519740553,169.11895858879438
Октябрьская,2018,1,12855399.22357916,468,1545.526327458517,2366,86.04955015409172,2134,1519.9182805961636,4968,3151.494158208772,245.14945848032116
Октябрьская,2018,2,12338197.401839118,488,1260.2099471485062,2259,110.42183631172568,2227,1586.112495854417,4974,2956.744279314649,239.64151188518994
Октябрьская,2018,3,13155119.615782047,416,1304.3201535734993,1812,101.76153761989238,2019,1292.9257271093825,4247,2699.007418302774,205.16783557519352
Октябрьская,2018,4,13062019.565496264,453,1144.133441943852,1741,83.37394412035191,1931,1254.5745635684239,4125,2482.0819496326276,190.02283201206689
Октябрьская,2018,5,13680891.52012471,396,1309.1475662799708,1618,76.0735011523237,1651,1189.4494289154943,3665,2574.6704963477887,188.19464305819736
Октябрьская,2018,6,13826969.116008217,358,932.7718904572203,1482,80.65290887144047,1713,1116.3927916527175,3553,2129.817590981378,154.0335827115991
Октябрьская,2018,7,13592953.650824897,355,993.8494102474453,1540,79.41962038976689,1603,1089.5364428736727,3498,2162.805473510885,159.1122525000027
Октябрьская,2018,8,13877369.702313695,370,1082.6131245004715,1412,73.30546672718843,1593,1003.1628203541848,3375,2159.081411581845,155.58289920184757
Октябрьская,2018,9,13673349.91933739,438,1006.7585671817247,1818,68.16927238262882,1739,1168.8904768689276,3995,2243.8183164332813,164.10157932548665
Октябрьская,2018,10,13716274.872710986,449,1293.0776896066595,1805,84.97058907627941,2028,1230.6318442221914,4282,2608.6801229051302,190.18867346375447
Октябрьская,2018,11,13075036.538454615,425,1196.6666820553594,2106,99.3943850511141,2209,1324.4452373227086,4740,2620.506304429182,200.420572189002
Октябрьская,2018,12,13094576.194227012,527,1369.9462888278854,2253,98.16725579771112,2226,1426.821202741975,5006,2894.9347473675716,221.07891881555187
Октябрьская,2019,1,12504525.125693405,522,1349.6031460797078,2244,113.16761744896853,2353,1576.6878916509063,5119,3039.458655179583,243.06869910112144
Октябрьская,2019,2,12316796.986721467,465,1346.2525811636901,1895,88.50326743576737,2022,1297.6672711713886,4382,2732.423119770846,221.84526729770943
Октябрьская,2019,3,13076137.506773219,408,1192.2079530278559,2141,91.1136231098179,2094,1192.2807145054373,4643,2475.602290643111,189.32213655299898
Октябрьская,2019,4,13090363.512811398,375,1105.8520554660856,1919,72.2048950050727,1900,1228.2078073845291,4194,2406.2647578556875,183.81955210798404
Октябрьская,2019,5,13408159.413972892,333,1069.7160469280086,1619,82.86677643203103,1721,1276.5422346423704,3673,2429.12505800241,181.16767432455893
Октябрьская,2019,6,13480158.16850509,327,1021.0346957694983,1613,86.87901734641835,1704,1087.5627498383635,3644,2195.47646295428,162.86726279545962
Октябрьская,2019,7,13961226.185889887,311,905.7449673274281,1433,70.90788613209182,1436,1074.6373416504816,3180,2051.2901951100016,146.9276529008009
Октябрьская,2019,8,13748019.969979854,314,901.1845055047222,1623,82.89376153512835,1817,1330.0542853559984,3754,2314.132552395849,168.32478840218326
Октябрьская,2019,9,13746286.433145564,355,854.1896876104547,1751,76.05241888831435,1713,1077.667397576049,3819,2007.9095040748182,146.06923214063625
Октябрьская,2019,10,13500160.00628078,454,1198.5943581248089,1848,80.66169168700293,1718,1185.4119034189416,4020,2464.6679532307535,182.56583270747146
Октябрьская,2019,11,13252761.46232666,526,1314.978341175886,2197,94.03665977646894,1951,1245.190190248697,4674,2654.205191201052,200.2756330253211
Октябрьская,2019,12,12856792.953704577,578,1278.096899999398,2334,96.59004798783486,2379,1513.4897947918337,5291,2888.1767427790664,224.64208245236327
Октябрьская,2020,1,12639491.234118445,493,1303.5009399809323,2336,104.09455369233945,2102,1303.342429581513,4931,2710.937923254785,214.48156994935107
Октябрьская,2020,2,12305117.659305487,534,1358.1011605104868,2152,107.49966147489397,2344,1439.230170765434,5030,2904.8309927508144,236.0669010388614
Октябрьская,2020,3,12853482.34072563,471,1272.8075837296435,2195,97.17288979970314,1839,1129.960968096443,4505,2499.9414416257896,194.49526403477813
Октябрьская,2020,4,13388717.735353231,455,1107.2493017254521,1782,101.03716671057896,1712,1094.5926570192323,3949,2302.8791254552634,172.00146951895593
Октябрьская,2020,5,13590985.353246313,359,1045.5888494384403,1679,84.55343215243575,1845,1113.5503951693365,3883,2243.6926767602126,165.08682913298034
Октябрьская,2020,6,13591108.925741501,293,983.1932134687512,1510,67.83318756436191,1522,1011.8121627742127,3325,2062.838563807326,151.77853220647205
Октябрьская,2020,7,13779807.37945741,302,956.0553990570843,1495,72.08001956437775,1643,1055.1021976466825,3440,2083.237616268145,151.1804598498077
Октябрьская,2020,8,14000367.50668798,346,919.2470328347871,1579,79.12155961950104,1624,941.3725461855959,3549,1939.741138639884,138.54930148892657
Октябрьская,2020,9,13611509.118759422,386,1338.5834684606025,1964,76.47597616859251,1709,980.3785737518965,4059,2395.4380183810918,175.98621853617186
Октябрьская,2020,10,13341813.802985556,423,1302.5244239210197,1791,84.93546110260667,1647,1209.3055123914644,3861,2596.765397415091,194.63361097379436
Октябрьская,2020,11,12986831.751835354,434,1166.4816681907778,2062,82.39667448629906,1896,1608.7034914313074,4392,2857.581834108384,220.03687186480556
Октябрьская,2020,12,12683443.977188487,444,1623.5340925722264,2680,94.67509031414389,2181,1492.6988963476722,5305,3210.908079234043,253.1574298754303
Октябрьская,2021,1,12932789.393509032,449,1340.211409481376,2412,114.93582418847308,2195,1440.4397213342816,5056,2895.5869550041307,223.8950057021284
Октябрьская,2021,2,11960124.524929803,458,1281.589836323878,2228,99.6956495343705,2213,1524.601514908753,4899,2905.887000767001,242.96461083744916
Октябрьская,2021,3,12898537.620381607,438,1208.5617739449694,2002,89.42435279483813,2002,1264.5797702972561,4442,2562.5658970370637,198.67104104792693
Октябрьская,2021,4,13408010.005118482,444,1153.4288156562789,1750,79.13108577526533,1945,1206.4196544288395,4139,2438.9795558603837,181.90466407239464
Октябрьская,2021,5,13490245.78556523,315,1125.9990929083926,1770,73.43695838574003,1637,1119.4537059255183,3722,2318.889757219651,171.89381083782024
Октябрьская,2021,6,13404322.678977685,337,963.1151856995563,1592,79.21110081131421,1731,794.1854984279959,3660,1836.5117849388662,137.00892084753457
Октябрьская,2021,7,13477042.003035784,338,966.62782797081,1522,62.0447817366137,1565,1151.1862882675973,3425,2179.858897975021,161.74609365200428
Октябрьская,2021,8,13342199.431282453,369,941.2148924821435,1613,69.80599796286545,1559,1153.5858715311726,3541,2164.6067619761816,162.23762604694625
Октябрьская,2021,9,13643300.329958178,425,1177.3517763207255,1808,99.17287408904947,1767,1201.0972421623553,4000,2477.6218925721305,181.59989391509095
Октябрьская,2021,10,13334198.646927059,408,1065.0755033205683,2038,80.97362034615516,1959,1194.1522826031123,4405,2340.201406269836,175.50371553892728
Октябрьская,2021,11,13361856.044508955,474,1488.7132831237052,2204,85.09549885003136,2050,1195.5250905521461,4728,2769.3338725258827,207.25667626571524
Октябрьская,2021,12,12768492.865789864,537,1437.1434563695293,2139,97.3315258770032,2213,1276.7235683088056,4889,2811.1985505553384,220.166826273387
Октябрьская,2022,1,12416612.164315743,492,1509.6503096177262,2409,85.75822949082685,2264,1452.7776935122185,5165,3048.1862326207715,245.49258624514275
Октябрьская,2022,2,12226354.788397623,520,1029.3298659794373,2122,112.91295977808265,1928,1567.0257080052306,4570,2709.268533762751,221.59250084364888
Октябрьская,2022,3,12874940.362193227,449,1116.5313487309027,2137,107.74317692449137,1973,1289.636665054035,4559,2513.911190709429,195.25614255204115
Октябрьская,2022,4,12987300.483718997,361,1077.7804586375205,1848,93.37355349065695,1905,1055.6088695378176,4114,2226.762881665995,171.45694630362067
Октябрьская,2022,5,13301823.25830351,403,939.5038559494641,1633,85.12432624535127,1752,1083.6782282909573,3788,2108.3064104857726,158.49755101577423
Октябрьская,2022,6,13592474.973413205,363,1039.2846492213798,1700,97.14314401391138,1555,838.0623186156847,3618,1974.4901118509758,145.26347230457046
Октябрьская,2022,7,13781305.88814381,316,934.7324941287045,1723,63.83944830052306,1405,844.1910119508566,3444,1842.762954380084,133.71468345140144
Октябрьская,2022,8,13426260.570650786,352,1008.836782300059,1668,67.66826691438924,1357,1027.423988707608,3377,2103.9290379220565,156.70253283487978
Октябрьская,2022,9,13362234.203188648,382,1110.3612154163684,1788,91.77371131390873,1728,1159.4142902647784,3898,2361.5492169950558,176.73311072721026
Октябрьская,2022,10,13185947.107266169,394,1149.9428957848393,2036,89.05680463888973,1911,1174.071198972253,4341,2413.0708993959815,183.00322910185565
Октябрьская,2022,11,13042466.569203008,469,993.2821493386907,1926,86.86277364280338,1753,1242.3657869596398,4148,2322.510709941134,178.07296630725094
Октябрьская,2022,12,12948131.167593755,461,1357.0675527835706,2445,123.91846896845004,2177,1592.273643261554,5083,3073.2596650135747,237.35160118745543
Октябрьская,2023,1,12497414.600260017,441,1253.7685076730675,2092,102.38180354835048,2154,1532.3338112319138,4687,2888.484122453332,231.1265341547711
Октябрьская,2023,2,12402228.815390961,403,1327.6426024836571,2073,112.79075700790004,2093,1143.7855124984007,4569,2584.2188719899577,208.3672951415785
Октябрьская,2023,3,12917571.709436521,394,1104.1040379168228,1889,91.88319971421879,1975,1229.0663863026684,4258,2425.05362393371,187.73293297548827
Октябрьская,2023,4,12933622.570285683,393,1219.8127457021506,1841,77.4115326619895,1893,1120.6357471794274,4127,2417.8600255435676,186.94375936858353
Октябрьская,2023,5,13481874.199484931,366,986.6411580212362,1793,100.71204409396023,1856,1078.4315924323703,4015,2165.784794547567,160.64419252853656
Октябрьская,2023,6,13292041.111944772,364,864.3617441684675,1691,79.38317409061473,1588,936.2801538759929,3643,1880.025072135075,141.4399080097343
Октябрьская,2023,7,13070911.590640754,270,809.1040156190969,1543,74.52886521868186,1679,1073.6712106490615,3492,1957.3040914868402,149.7450333065018
Октябрьская,2023,8,13325067.569801725,344,905.7731658156496,1620,81.06400251687698,1617,981.2925383704708,3581,1968.1297067029973,147.70129279969444
Октябрьская,2023,9,13603857.987190269,329,1022.616189841382,2114,88.06508815555682,1833,1104.5796489775175,4276,2215.260926974456,162.84063896141822
Октябрьская,2023,10,13375696.895040078,392,1091.905697977767,1838,97.66322356850156,1740,1262.154863213473,3970,2451.7237847597416,183.29690063991208
Октябрьская,2023,11,13211809.087115,446,1186.9414208740977,2207,99.81829069230561,2131,1093.9967314848154,4784,2380.756443051219,180.1991254455141
Октябрьская,2023,12,12676036.329926943,391,1114.815096168997,2514,120.37902291718412,2071,1215.1548801873396,4976,2450.3489992735203,193.30561505953355
